kind,id,type,i,j,aux,x_m,y_m,z_m,level,status,restraint,axis
E,374,BEAM_X,701001,900014,,,,,,SPLIT_INTERSECTION
E,375,BEAM_X,900014,701002,,,,,,SPLIT_INTERSECTION
E,376,BEAM_X,701002,900016,,,,,,SPLIT_INTERSECTION
E,377,BEAM_X,900016,900004,,,,,,SPLIT_INTERSECTION
E,210,BEAM_X,900005,900132,,,,,,SPLIT_INTERSECTION
E,378,BEAM_X,900132,900006,,,,,,SPLIT_INTERSECTION
E,211,BEAM_X,900007,900133,,,,,,SPLIT_INTERSECTION
E,379,BEAM_X,900133,900008,,,,,,SPLIT_INTERSECTION
E,212,BEAM_Y,900000,900007,,,,,,SPLIT_INTERSECTION
E,380,BEAM_Y,900007,900005,,,,,,SPLIT_INTERSECTION
E,381,BEAM_Y,900005,602002,,,,,,SPLIT_INTERSECTION
E,382,BEAM_Y,602002,900003,,,,,,SPLIT_INTERSECTION
E,213,BEAM_Y,900009,900133,,,,,,SPLIT_INTERSECTION
E,383,BEAM_Y,900133,701004,,,,,,SPLIT_INTERSECTION
E,384,BEAM_Y,701004,900132,,,,,,SPLIT_INTERSECTION
E,385,BEAM_Y,900132,900010,,,,,,SPLIT_INTERSECTION
E,214,BEAM_Y,701007,701005,,,,,,SPLIT_INTERSECTION
E,386,BEAM_Y,701005,701001,,,,,,SPLIT_INTERSECTION
E,215,BEAM_Y,701008,701006,,,,,,SPLIT_INTERSECTION
E,387,BEAM_Y,701006,701002,,,,,,SPLIT_INTERSECTION
E,216,BEAM_Y,900011,900008,,,,,,SPLIT_INTERSECTION
E,388,BEAM_Y,900008,900129,,,,,,SPLIT_INTERSECTION
E,389,BEAM_Y,900129,900006,,,,,,SPLIT_INTERSECTION
E,390,BEAM_Y,900006,900012,,,,,,SPLIT_INTERSECTION
E,217,BEAM_Y,900013,900130,,,,,,SPLIT_INTERSECTION
E,391,BEAM_Y,900130,900014,,,,,,SPLIT_INTERSECTION
E,218,BEAM_Y,900015,900131,,,,,,SPLIT_INTERSECTION
E,392,BEAM_Y,900131,900016,,,,,,SPLIT_INTERSECTION
E,219,BEAM_Y,900001,612002,,,,,,SPLIT_INTERSECTION
E,393,BEAM_Y,612002,900002,,,,,,SPLIT_INTERSECTION
E,394,BEAM_Y,900002,609002,,,,,,SPLIT_INTERSECTION
E,395,BEAM_Y,609002,900004,,,,,,SPLIT_INTERSECTION
E,220,BEAM_X,100001,100101,,,,,,MANUAL
E,221,BEAM_X,101001,101101,,,,,,MANUAL
E,222,BEAM_X,102001,102101,,,,,,MANUAL
E,223,BEAM_Y,100001,101001,,,,,,MANUAL
E,224,BEAM_Y,101001,102001,,,,,,MANUAL
E,225,BEAM_Y,100101,101101,,,,,,MANUAL
E,226,BEAM_Y,101101,102101,,,,,,MANUAL
E,227,BEAM_X,200001,200101,,,,,,SPLIT_INTERSECTION
E,396,BEAM_X,200101,900019,,,,,,SPLIT_INTERSECTION
E,397,BEAM_X,900019,900023,,,,,,SPLIT_INTERSECTION
E,398,BEAM_X,900023,200201,,,,,,SPLIT_INTERSECTION
E,399,BEAM_X,200201,900021,,,,,,SPLIT_INTERSECTION
E,400,BEAM_X,900021,200301,,,,,,SPLIT_INTERSECTION
E,401,BEAM_X,200301,900024,,,,,,SPLIT_INTERSECTION
E,402,BEAM_X,900024,200401,,,,,,SPLIT_INTERSECTION
E,403,BEAM_X,200401,200451,,,,,,SPLIT_INTERSECTION
E,228,BEAM_X,201001,201101,,,,,,SPLIT_INTERSECTION
E,404,BEAM_X,201101,900134,,,,,,SPLIT_INTERSECTION
E,405,BEAM_X,900134,201201,,,,,,SPLIT_INTERSECTION
E,406,BEAM_X,201201,900135,,,,,,SPLIT_INTERSECTION
E,407,BEAM_X,900135,201301,,,,,,SPLIT_INTERSECTION
E,408,BEAM_X,201301,900136,,,,,,SPLIT_INTERSECTION
E,409,BEAM_X,900136,201401,,,,,,SPLIT_INTERSECTION
E,410,BEAM_X,201401,201451,,,,,,SPLIT_INTERSECTION
E,229,BEAM_X,202001,202101,,,,,,SPLIT_INTERSECTION
E,411,BEAM_X,202101,900020,,,,,,SPLIT_INTERSECTION
E,412,BEAM_X,900020,202201,,,,,,SPLIT_INTERSECTION
E,413,BEAM_X,202201,900022,,,,,,SPLIT_INTERSECTION
E,414,BEAM_X,900022,202301,,,,,,SPLIT_INTERSECTION
E,415,BEAM_X,202301,900025,,,,,,SPLIT_INTERSECTION
E,416,BEAM_X,900025,202401,,,,,,SPLIT_INTERSECTION
E,417,BEAM_X,202401,202451,,,,,,SPLIT_INTERSECTION
E,230,BEAM_X,900017,900018,,,,,,MANUAL
E,231,BEAM_Y,200001,201001,,,,,,SPLIT_INTERSECTION
E,418,BEAM_Y,201001,202001,,,,,,SPLIT_INTERSECTION
E,232,BEAM_Y,200101,201101,,,,,,SPLIT_INTERSECTION
E,419,BEAM_Y,201101,202101,,,,,,SPLIT_INTERSECTION
E,233,BEAM_Y,200201,201201,,,,,,SPLIT_INTERSECTION
E,420,BEAM_Y,201201,202201,,,,,,SPLIT_INTERSECTION
E,234,BEAM_Y,200301,201301,,,,,,SPLIT_INTERSECTION
E,421,BEAM_Y,201301,202301,,,,,,SPLIT_INTERSECTION
E,235,BEAM_Y,200401,201401,,,,,,SPLIT_INTERSECTION
E,422,BEAM_Y,201401,202401,,,,,,SPLIT_INTERSECTION
E,236,BEAM_Y,200451,201451,,,,,,SPLIT_INTERSECTION
E,423,BEAM_Y,201451,202451,,,,,,SPLIT_INTERSECTION
E,237,BEAM_Y,900017,200101,,,,,,MANUAL
E,238,BEAM_Y,900019,900134,,,,,,SPLIT_INTERSECTION
E,424,BEAM_Y,900134,900020,,,,,,SPLIT_INTERSECTION
E,239,BEAM_Y,900021,900135,,,,,,SPLIT_INTERSECTION
E,425,BEAM_Y,900135,900022,,,,,,SPLIT_INTERSECTION
E,240,BEAM_Y,900018,900023,,,,,,MANUAL
E,241,BEAM_Y,900024,900136,,,,,,SPLIT_INTERSECTION
E,426,BEAM_Y,900136,900025,,,,,,SPLIT_INTERSECTION
E,242,BEAM_Y,300201,900026,,,,,,MANUAL
E,243,BEAM_Y,900027,900028,,,,,,MANUAL
E,244,BEAM_Y,300301,900029,,,,,,MANUAL
E,245,BEAM_SMALL,900026,900028,,,,,,MANUAL
E,246,BEAM_SMALL,900028,900029,,,,,,MANUAL
E,247,BEAM_Y,400101,900030,,,,,,MANUAL
E,248,BEAM_Y,900031,900032,,,,,,MANUAL
E,249,BEAM_VARIABLE,900030,900032,,,,,,MANUAL
E,250,BEAM_Y,900031,900033,,,,,,MANUAL
E,251,BEAM_Y,400201,900034,,,,,,MANUAL
E,252,BEAM_Y,400301,900035,,,,,,MANUAL
E,253,BEAM_X,900034,900035,,,,,,MANUAL
E,254,BEAM_X,402451,900037,,,,,,SPLIT_INTERSECTION
E,427,BEAM_X,900037,402501,,,,,,SPLIT_INTERSECTION
E,255,BEAM_X,401451,900137,,,,,,SPLIT_INTERSECTION
E,428,BEAM_X,900137,401501,,,,,,SPLIT_INTERSECTION
E,256,BEAM_X,400451,900036,,,,,,SPLIT_INTERSECTION
E,429,BEAM_X,900036,400501,,,,,,SPLIT_INTERSECTION
E,257,BEAM_40x60,900036,900137,,,,,,SPLIT_INTERSECTION
E,430,BEAM_40x60,900137,900037,,,,,,SPLIT_INTERSECTION
E,258,BEAM_Y,400501,401501,,,,,,SPLIT_INTERSECTION
E,431,BEAM_Y,401501,402501,,,,,,SPLIT_INTERSECTION
E,259,BEAM_X,502001,502101,,,,,,SPLIT_INTERSECTION
E,432,BEAM_X,502101,900039,,,,,,SPLIT_INTERSECTION
E,433,BEAM_X,900039,502201,,,,,,SPLIT_INTERSECTION
E,434,BEAM_X,502201,900041,,,,,,SPLIT_INTERSECTION
E,435,BEAM_X,900041,502301,,,,,,SPLIT_INTERSECTION
E,436,BEAM_X,502301,900043,,,,,,SPLIT_INTERSECTION
E,437,BEAM_X,900043,502401,,,,,,SPLIT_INTERSECTION
E,438,BEAM_X,502401,502451,,,,,,SPLIT_INTERSECTION
E,439,BEAM_X,502451,900045,,,,,,SPLIT_INTERSECTION
E,440,BEAM_X,900045,502501,,,,,,SPLIT_INTERSECTION
E,260,BEAM_X,501001,501101,,,,,,SPLIT_INTERSECTION
E,441,BEAM_X,501101,900138,,,,,,SPLIT_INTERSECTION
E,442,BEAM_X,900138,501201,,,,,,SPLIT_INTERSECTION
E,443,BEAM_X,501201,900139,,,,,,SPLIT_INTERSECTION
E,444,BEAM_X,900139,501301,,,,,,SPLIT_INTERSECTION
E,445,BEAM_X,501301,900140,,,,,,SPLIT_INTERSECTION
E,446,BEAM_X,900140,501401,,,,,,SPLIT_INTERSECTION
E,447,BEAM_X,501401,501451,,,,,,SPLIT_INTERSECTION
E,448,BEAM_X,501451,900141,,,,,,SPLIT_INTERSECTION
E,449,BEAM_X,900141,501501,,,,,,SPLIT_INTERSECTION
E,261,BEAM_X,500001,500101,,,,,,SPLIT_INTERSECTION
E,450,BEAM_X,500101,900038,,,,,,SPLIT_INTERSECTION
E,451,BEAM_X,900038,500201,,,,,,SPLIT_INTERSECTION
E,452,BEAM_X,500201,900040,,,,,,SPLIT_INTERSECTION
E,453,BEAM_X,900040,500301,,,,,,SPLIT_INTERSECTION
E,454,BEAM_X,500301,900042,,,,,,SPLIT_INTERSECTION
E,455,BEAM_X,900042,500401,,,,,,SPLIT_INTERSECTION
E,456,BEAM_X,500401,500451,,,,,,SPLIT_INTERSECTION
E,457,BEAM_X,500451,900044,,,,,,SPLIT_INTERSECTION
E,458,BEAM_X,900044,500501,,,,,,SPLIT_INTERSECTION
E,262,BEAM_Y,500001,501001,,,,,,SPLIT_INTERSECTION
E,459,BEAM_Y,501001,502001,,,,,,SPLIT_INTERSECTION
E,263,BEAM_Y,500101,501101,,,,,,SPLIT_INTERSECTION
E,460,BEAM_Y,501101,502101,,,,,,SPLIT_INTERSECTION
E,264,BEAM_Y,500201,501201,,,,,,SPLIT_INTERSECTION
E,461,BEAM_Y,501201,502201,,,,,,SPLIT_INTERSECTION
E,265,BEAM_Y,500301,501301,,,,,,SPLIT_INTERSECTION
E,462,BEAM_Y,501301,502301,,,,,,SPLIT_INTERSECTION
E,266,BEAM_Y,500401,501401,,,,,,SPLIT_INTERSECTION
E,463,BEAM_Y,501401,502401,,,,,,SPLIT_INTERSECTION
E,267,BEAM_Y,500451,501451,,,,,,SPLIT_INTERSECTION
E,464,BEAM_Y,501451,502451,,,,,,SPLIT_INTERSECTION
E,268,BEAM_Y,500501,501501,,,,,,SPLIT_INTERSECTION
E,465,BEAM_Y,501501,502501,,,,,,SPLIT_INTERSECTION
E,269,BEAM_Y,900038,900138,,,,,,SPLIT_INTERSECTION
E,466,BEAM_Y,900138,900039,,,,,,SPLIT_INTERSECTION
E,270,BEAM_Y,900040,900139,,,,,,SPLIT_INTERSECTION
E,467,BEAM_Y,900139,900041,,,,,,SPLIT_INTERSECTION
E,271,BEAM_Y,900042,900140,,,,,,SPLIT_INTERSECTION
E,468,BEAM_Y,900140,900043,,,,,,SPLIT_INTERSECTION
E,272,BEAM_Y,900044,900141,,,,,,SPLIT_INTERSECTION
E,469,BEAM_Y,900141,900045,,,,,,SPLIT_INTERSECTION
E,273,BEAM_Y,900046,500201,,,,,,MANUAL
E,274,BEAM_Y,900047,500301,,,,,,MANUAL
E,275,BEAM_X,900046,900047,,,,,,MANUAL
E,276,BEAM_X,900048,601003,,,,,,SPLIT_INTERSECTION
E,470,BEAM_X,601003,900057,,,,,,SPLIT_INTERSECTION
E,471,BEAM_X,900057,900059,,,,,,SPLIT_INTERSECTION
E,472,BEAM_X,900059,702007,,,,,,SPLIT_INTERSECTION
E,473,BEAM_X,702007,900061,,,,,,SPLIT_INTERSECTION
E,474,BEAM_X,900061,702008,,,,,,SPLIT_INTERSECTION
E,475,BEAM_X,702008,900063,,,,,,SPLIT_INTERSECTION
E,476,BEAM_X,900063,900049,,,,,,SPLIT_INTERSECTION
E,277,BEAM_X,702004,900142,,,,,,SPLIT_INTERSECTION
E,477,BEAM_X,900142,702005,,,,,,SPLIT_INTERSECTION
E,478,BEAM_X,702005,900143,,,,,,SPLIT_INTERSECTION
E,479,BEAM_X,900143,702006,,,,,,SPLIT_INTERSECTION
E,480,BEAM_X,702006,900144,,,,,,SPLIT_INTERSECTION
E,481,BEAM_X,900144,900050,,,,,,SPLIT_INTERSECTION
E,278,BEAM_X,900051,603003,,,,,,SPLIT_INTERSECTION
E,482,BEAM_X,603003,900058,,,,,,SPLIT_INTERSECTION
E,483,BEAM_X,900058,900060,,,,,,SPLIT_INTERSECTION
E,484,BEAM_X,900060,702001,,,,,,SPLIT_INTERSECTION
E,485,BEAM_X,702001,900062,,,,,,SPLIT_INTERSECTION
E,486,BEAM_X,900062,702002,,,,,,SPLIT_INTERSECTION
E,487,BEAM_X,702002,900064,,,,,,SPLIT_INTERSECTION
E,488,BEAM_X,900064,900052,,,,,,SPLIT_INTERSECTION
E,279,BEAM_X,900053,900145,,,,,,SPLIT_INTERSECTION
E,489,BEAM_X,900145,900054,,,,,,SPLIT_INTERSECTION
E,280,BEAM_X,900055,900146,,,,,,SPLIT_INTERSECTION
E,490,BEAM_X,900146,900056,,,,,,SPLIT_INTERSECTION
E,281,BEAM_Y,900048,600003,,,,,,SPLIT_INTERSECTION
E,491,BEAM_Y,600003,900055,,,,,,SPLIT_INTERSECTION
E,492,BEAM_Y,900055,900053,,,,,,SPLIT_INTERSECTION
E,493,BEAM_Y,900053,602003,,,,,,SPLIT_INTERSECTION
E,494,BEAM_Y,602003,900051,,,,,,SPLIT_INTERSECTION
E,282,BEAM_Y,900057,900146,,,,,,SPLIT_INTERSECTION
E,495,BEAM_Y,900146,702004,,,,,,SPLIT_INTERSECTION
E,496,BEAM_Y,702004,900145,,,,,,SPLIT_INTERSECTION
E,497,BEAM_Y,900145,900058,,,,,,SPLIT_INTERSECTION
E,283,BEAM_Y,702007,702005,,,,,,SPLIT_INTERSECTION
E,498,BEAM_Y,702005,702001,,,,,,SPLIT_INTERSECTION
E,284,BEAM_Y,702008,702006,,,,,,SPLIT_INTERSECTION
E,499,BEAM_Y,702006,702002,,,,,,SPLIT_INTERSECTION
E,285,BEAM_Y,900059,900056,,,,,,SPLIT_INTERSECTION
E,500,BEAM_Y,900056,900142,,,,,,SPLIT_INTERSECTION
E,501,BEAM_Y,900142,900054,,,,,,SPLIT_INTERSECTION
E,502,BEAM_Y,900054,900060,,,,,,SPLIT_INTERSECTION
E,286,BEAM_Y,900061,900143,,,,,,SPLIT_INTERSECTION
E,503,BEAM_Y,900143,900062,,,,,,SPLIT_INTERSECTION
E,287,BEAM_Y,900063,900144,,,,,,SPLIT_INTERSECTION
E,504,BEAM_Y,900144,900064,,,,,,SPLIT_INTERSECTION
E,288,BEAM_Y,900049,612003,,,,,,SPLIT_INTERSECTION
E,505,BEAM_Y,612003,900050,,,,,,SPLIT_INTERSECTION
E,506,BEAM_Y,900050,900052,,,,,,SPLIT_INTERSECTION
E,289,BEAM_X,900065,601004,,,,,,SPLIT_INTERSECTION
E,507,BEAM_X,601004,900074,,,,,,SPLIT_INTERSECTION
E,508,BEAM_X,900074,900076,,,,,,SPLIT_INTERSECTION
E,509,BEAM_X,900076,703007,,,,,,SPLIT_INTERSECTION
E,510,BEAM_X,703007,900078,,,,,,SPLIT_INTERSECTION
E,511,BEAM_X,900078,703008,,,,,,SPLIT_INTERSECTION
E,512,BEAM_X,703008,900080,,,,,,SPLIT_INTERSECTION
E,513,BEAM_X,900080,900066,,,,,,SPLIT_INTERSECTION
E,290,BEAM_X,703004,900147,,,,,,SPLIT_INTERSECTION
E,514,BEAM_X,900147,703005,,,,,,SPLIT_INTERSECTION
E,515,BEAM_X,703005,900148,,,,,,SPLIT_INTERSECTION
E,516,BEAM_X,900148,703006,,,,,,SPLIT_INTERSECTION
E,517,BEAM_X,703006,900149,,,,,,SPLIT_INTERSECTION
E,518,BEAM_X,900149,900067,,,,,,SPLIT_INTERSECTION
E,291,BEAM_X,900068,603004,,,,,,SPLIT_INTERSECTION
E,519,BEAM_X,603004,900075,,,,,,SPLIT_INTERSECTION
E,520,BEAM_X,900075,900077,,,,,,SPLIT_INTERSECTION
E,521,BEAM_X,900077,703001,,,,,,SPLIT_INTERSECTION
E,522,BEAM_X,703001,900079,,,,,,SPLIT_INTERSECTION
E,523,BEAM_X,900079,703002,,,,,,SPLIT_INTERSECTION
E,524,BEAM_X,703002,900081,,,,,,SPLIT_INTERSECTION
E,525,BEAM_X,900081,900069,,,,,,SPLIT_INTERSECTION
E,292,BEAM_X,900070,900150,,,,,,SPLIT_INTERSECTION
E,526,BEAM_X,900150,900071,,,,,,SPLIT_INTERSECTION
E,293,BEAM_X,900072,900151,,,,,,SPLIT_INTERSECTION
E,527,BEAM_X,900151,900073,,,,,,SPLIT_INTERSECTION
E,294,BEAM_Y,900065,600004,,,,,,SPLIT_INTERSECTION
E,528,BEAM_Y,600004,900072,,,,,,SPLIT_INTERSECTION
E,529,BEAM_Y,900072,900070,,,,,,SPLIT_INTERSECTION
E,530,BEAM_Y,900070,602004,,,,,,SPLIT_INTERSECTION
E,531,BEAM_Y,602004,900068,,,,,,SPLIT_INTERSECTION
E,295,BEAM_Y,900074,900151,,,,,,SPLIT_INTERSECTION
E,532,BEAM_Y,900151,703004,,,,,,SPLIT_INTERSECTION
E,533,BEAM_Y,703004,900150,,,,,,SPLIT_INTERSECTION
E,534,BEAM_Y,900150,900075,,,,,,SPLIT_INTERSECTION
E,296,BEAM_Y,703007,703005,,,,,,SPLIT_INTERSECTION
E,535,BEAM_Y,703005,703001,,,,,,SPLIT_INTERSECTION
E,297,BEAM_Y,703008,703006,,,,,,SPLIT_INTERSECTION
E,536,BEAM_Y,703006,703002,,,,,,SPLIT_INTERSECTION
E,298,BEAM_Y,900076,900073,,,,,,SPLIT_INTERSECTION
E,537,BEAM_Y,900073,900147,,,,,,SPLIT_INTERSECTION
E,538,BEAM_Y,900147,900071,,,,,,SPLIT_INTERSECTION
E,539,BEAM_Y,900071,900077,,,,,,SPLIT_INTERSECTION
E,299,BEAM_Y,900078,900148,,,,,,SPLIT_INTERSECTION
E,540,BEAM_Y,900148,900079,,,,,,SPLIT_INTERSECTION
E,300,BEAM_Y,900080,900149,,,,,,SPLIT_INTERSECTION
E,541,BEAM_Y,900149,900081,,,,,,SPLIT_INTERSECTION
E,301,BEAM_Y,900066,612004,,,,,,SPLIT_INTERSECTION
E,542,BEAM_Y,612004,900067,,,,,,SPLIT_INTERSECTION
E,543,BEAM_Y,900067,900069,,,,,,SPLIT_INTERSECTION
E,302,BEAM_X,900082,601005,,,,,,SPLIT_INTERSECTION
E,544,BEAM_X,601005,900091,,,,,,SPLIT_INTERSECTION
E,545,BEAM_X,900091,900093,,,,,,SPLIT_INTERSECTION
E,546,BEAM_X,900093,704007,,,,,,SPLIT_INTERSECTION
E,547,BEAM_X,704007,900095,,,,,,SPLIT_INTERSECTION
E,548,BEAM_X,900095,704008,,,,,,SPLIT_INTERSECTION
E,549,BEAM_X,704008,900097,,,,,,SPLIT_INTERSECTION
E,550,BEAM_X,900097,900083,,,,,,SPLIT_INTERSECTION
E,303,BEAM_X,704004,900152,,,,,,SPLIT_INTERSECTION
E,551,BEAM_X,900152,704005,,,,,,SPLIT_INTERSECTION
E,552,BEAM_X,704005,900153,,,,,,SPLIT_INTERSECTION
E,553,BEAM_X,900153,704006,,,,,,SPLIT_INTERSECTION
E,554,BEAM_X,704006,900154,,,,,,SPLIT_INTERSECTION
E,555,BEAM_X,900154,900084,,,,,,SPLIT_INTERSECTION
E,304,BEAM_X,900085,603005,,,,,,SPLIT_INTERSECTION
E,556,BEAM_X,603005,900092,,,,,,SPLIT_INTERSECTION
E,557,BEAM_X,900092,900094,,,,,,SPLIT_INTERSECTION
E,558,BEAM_X,900094,704001,,,,,,SPLIT_INTERSECTION
E,559,BEAM_X,704001,900096,,,,,,SPLIT_INTERSECTION
E,560,BEAM_X,900096,704002,,,,,,SPLIT_INTERSECTION
E,561,BEAM_X,704002,900098,,,,,,SPLIT_INTERSECTION
E,562,BEAM_X,900098,605005,,,,,,SPLIT_INTERSECTION
E,563,BEAM_X,605005,900086,,,,,,SPLIT_INTERSECTION
E,305,BEAM_X,900087,900155,,,,,,SPLIT_INTERSECTION
E,564,BEAM_X,900155,900088,,,,,,SPLIT_INTERSECTION
E,306,BEAM_X,900089,900156,,,,,,SPLIT_INTERSECTION
E,565,BEAM_X,900156,900090,,,,,,SPLIT_INTERSECTION
E,307,BEAM_Y,900082,600005,,,,,,SPLIT_INTERSECTION
E,566,BEAM_Y,600005,900089,,,,,,SPLIT_INTERSECTION
E,567,BEAM_Y,900089,900087,,,,,,SPLIT_INTERSECTION
E,568,BEAM_Y,900087,900085,,,,,,SPLIT_INTERSECTION
E,308,BEAM_Y,900091,900156,,,,,,SPLIT_INTERSECTION
E,569,BEAM_Y,900156,704004,,,,,,SPLIT_INTERSECTION
E,570,BEAM_Y,704004,900155,,,,,,SPLIT_INTERSECTION
E,571,BEAM_Y,900155,900092,,,,,,SPLIT_INTERSECTION
E,309,BEAM_Y,704007,704005,,,,,,SPLIT_INTERSECTION
E,572,BEAM_Y,704005,704001,,,,,,SPLIT_INTERSECTION
E,310,BEAM_Y,704008,704006,,,,,,SPLIT_INTERSECTION
E,573,BEAM_Y,704006,704002,,,,,,SPLIT_INTERSECTION
E,311,BEAM_Y,900093,900090,,,,,,SPLIT_INTERSECTION
E,574,BEAM_Y,900090,900152,,,,,,SPLIT_INTERSECTION
E,575,BEAM_Y,900152,900088,,,,,,SPLIT_INTERSECTION
E,576,BEAM_Y,900088,900094,,,,,,SPLIT_INTERSECTION
E,312,BEAM_Y,900095,900153,,,,,,SPLIT_INTERSECTION
E,577,BEAM_Y,900153,900096,,,,,,SPLIT_INTERSECTION
E,313,BEAM_Y,900097,900154,,,,,,SPLIT_INTERSECTION
E,578,BEAM_Y,900154,900098,,,,,,SPLIT_INTERSECTION
E,314,BEAM_Y,900083,612005,,,,,,SPLIT_INTERSECTION
E,579,BEAM_Y,612005,900084,,,,,,SPLIT_INTERSECTION
E,580,BEAM_Y,900084,900086,,,,,,SPLIT_INTERSECTION
E,315,BEAM_X,900099,601006,,,,,,SPLIT_INTERSECTION
E,581,BEAM_X,601006,900107,,,,,,SPLIT_INTERSECTION
E,582,BEAM_X,900107,900109,,,,,,SPLIT_INTERSECTION
E,583,BEAM_X,900109,705007,,,,,,SPLIT_INTERSECTION
E,584,BEAM_X,705007,900111,,,,,,SPLIT_INTERSECTION
E,585,BEAM_X,900111,705008,,,,,,SPLIT_INTERSECTION
E,586,BEAM_X,705008,900113,,,,,,SPLIT_INTERSECTION
E,587,BEAM_X,900113,900100,,,,,,SPLIT_INTERSECTION
E,316,BEAM_X,705004,900157,,,,,,SPLIT_INTERSECTION
E,588,BEAM_X,900157,705005,,,,,,SPLIT_INTERSECTION
E,589,BEAM_X,705005,900158,,,,,,SPLIT_INTERSECTION
E,590,BEAM_X,900158,705006,,,,,,SPLIT_INTERSECTION
E,591,BEAM_X,705006,900159,,,,,,SPLIT_INTERSECTION
E,592,BEAM_X,900159,612006,,,,,,SPLIT_INTERSECTION
E,317,BEAM_X,900101,603006,,,,,,SPLIT_INTERSECTION
E,593,BEAM_X,603006,900108,,,,,,SPLIT_INTERSECTION
E,594,BEAM_X,900108,900110,,,,,,SPLIT_INTERSECTION
E,595,BEAM_X,900110,705001,,,,,,SPLIT_INTERSECTION
E,596,BEAM_X,705001,900112,,,,,,SPLIT_INTERSECTION
E,597,BEAM_X,900112,705002,,,,,,SPLIT_INTERSECTION
E,598,BEAM_X,705002,900114,,,,,,SPLIT_INTERSECTION
E,599,BEAM_X,900114,900102,,,,,,SPLIT_INTERSECTION
E,318,BEAM_X,900103,900160,,,,,,SPLIT_INTERSECTION
E,600,BEAM_X,900160,900104,,,,,,SPLIT_INTERSECTION
E,319,BEAM_X,900105,900161,,,,,,SPLIT_INTERSECTION
E,601,BEAM_X,900161,900106,,,,,,SPLIT_INTERSECTION
E,320,BEAM_Y,900099,600006,,,,,,SPLIT_INTERSECTION
E,602,BEAM_Y,600006,900105,,,,,,SPLIT_INTERSECTION
E,603,BEAM_Y,900105,900103,,,,,,SPLIT_INTERSECTION
E,604,BEAM_Y,900103,900101,,,,,,SPLIT_INTERSECTION
E,321,BEAM_Y,900107,900161,,,,,,SPLIT_INTERSECTION
E,605,BEAM_Y,900161,705004,,,,,,SPLIT_INTERSECTION
E,606,BEAM_Y,705004,900160,,,,,,SPLIT_INTERSECTION
E,607,BEAM_Y,900160,900108,,,,,,SPLIT_INTERSECTION
E,322,BEAM_Y,705007,705005,,,,,,SPLIT_INTERSECTION
E,608,BEAM_Y,705005,705001,,,,,,SPLIT_INTERSECTION
E,323,BEAM_Y,705008,705006,,,,,,SPLIT_INTERSECTION
E,609,BEAM_Y,705006,705002,,,,,,SPLIT_INTERSECTION
E,324,BEAM_Y,900109,900106,,,,,,SPLIT_INTERSECTION
E,610,BEAM_Y,900106,900157,,,,,,SPLIT_INTERSECTION
E,611,BEAM_Y,900157,900104,,,,,,SPLIT_INTERSECTION
E,612,BEAM_Y,900104,900110,,,,,,SPLIT_INTERSECTION
E,325,BEAM_Y,900111,900158,,,,,,SPLIT_INTERSECTION
E,613,BEAM_Y,900158,900112,,,,,,SPLIT_INTERSECTION
E,326,BEAM_Y,900113,900159,,,,,,SPLIT_INTERSECTION
E,614,BEAM_Y,900159,900114,,,,,,SPLIT_INTERSECTION
E,327,BEAM_Y,900100,612006,,,,,,SPLIT_INTERSECTION
E,615,BEAM_Y,612006,900102,,,,,,SPLIT_INTERSECTION
E,328,BEAM_X,300001,300101,,,,,,SPLIT_INTERSECTION
E,616,BEAM_X,300101,900117,,,,,,SPLIT_INTERSECTION
E,617,BEAM_X,900117,900120,,,,,,SPLIT_INTERSECTION
E,618,BEAM_X,900120,300201,,,,,,SPLIT_INTERSECTION
E,619,BEAM_X,300201,900027,,,,,,SPLIT_INTERSECTION
E,620,BEAM_X,900027,300301,,,,,,SPLIT_INTERSECTION
E,621,BEAM_X,300301,900121,,,,,,SPLIT_INTERSECTION
E,622,BEAM_X,900121,300401,,,,,,SPLIT_INTERSECTION
E,623,BEAM_X,300401,300451,,,,,,SPLIT_INTERSECTION
E,329,BEAM_X,301001,301101,,,,,,SPLIT_INTERSECTION
E,624,BEAM_X,301101,900162,,,,,,SPLIT_INTERSECTION
E,625,BEAM_X,900162,301201,,,,,,SPLIT_INTERSECTION
E,626,BEAM_X,301201,900163,,,,,,SPLIT_INTERSECTION
E,627,BEAM_X,900163,301301,,,,,,SPLIT_INTERSECTION
E,628,BEAM_X,301301,900164,,,,,,SPLIT_INTERSECTION
E,629,BEAM_X,900164,301401,,,,,,SPLIT_INTERSECTION
E,630,BEAM_X,301401,301451,,,,,,SPLIT_INTERSECTION
E,330,BEAM_X,302001,302101,,,,,,SPLIT_INTERSECTION
E,631,BEAM_X,302101,900118,,,,,,SPLIT_INTERSECTION
E,632,BEAM_X,900118,302201,,,,,,SPLIT_INTERSECTION
E,633,BEAM_X,302201,900119,,,,,,SPLIT_INTERSECTION
E,634,BEAM_X,900119,302301,,,,,,SPLIT_INTERSECTION
E,635,BEAM_X,302301,900122,,,,,,SPLIT_INTERSECTION
E,636,BEAM_X,900122,302401,,,,,,SPLIT_INTERSECTION
E,637,BEAM_X,302401,302451,,,,,,SPLIT_INTERSECTION
E,331,BEAM_X,900115,900116,,,,,,MANUAL
E,332,BEAM_Y,300001,301001,,,,,,SPLIT_INTERSECTION
E,638,BEAM_Y,301001,302001,,,,,,SPLIT_INTERSECTION
