P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
2891.7864669110645,0.002500006244739286,764.1416684478013,2891.7864669110786,-0.00010747172228272585,-0.000982473907941476,0.0008324735332571187
2891.7864669110645,0.0027500062447392863,800.6466863225994,2891.7864669110886,-8.037491815434582e-05,-0.001042877103813096,0.0008778767291287388
2891.7864669110645,0.0030000062447392865,835.4956742488598,2891.7864669110527,-5.223373451673805e-05,-0.0011022359201754883,0.0009222355454911311
2891.7864669110645,0.0032500062447392867,869.2438592109606,2891.7864669032188,-2.354601332201113e-05,-0.0011610481989807614,0.0009660478242964042
2891.7864669110645,0.003500006244739287,902.1113309642125,2891.7864669110795,5.407878482370024e-06,-0.0012195943071763803,0.001020409689456763
2891.7864669110645,0.003750006244739287,934.0211762173981,2891.786466911055,3.4896150527838064e-05,-0.0012776060351309124,0.0011223979615022312
2891.7864669110645,0.004000006244739287,965.205523184403,2891.7864669110804,6.455234042982332e-05,-0.0013354498452289273,0.0012245541514042165
2891.7864669110645,0.004250006244739288,996.0015745954554,2891.786466911103,9.377890923777547e-05,-0.0013937232764209752,0.0013262807202121688
2891.7864669110645,0.004500006244739288,1025.7867416849112,2891.7864669110004,0.00012392660778076946,-0.0014510755778779812,0.0014289284187551628
2891.7864669110645,0.004750006244739288,1055.1706357683663,2891.786466911087,0.00015367866172214304,-0.0015088235239366077,0.0015311804726965365
2891.7864669110645,0.005000006244739288,1084.1682424482804,2891.7864669110745,0.0001829593840230023,-0.0015670428016357485,0.0016329611949973959
2891.7864669110645,0.0052500062447392885,1112.7371286523878,2891.7864669110995,0.00021184176588669312,-0.0016256604197720577,0.0017343435768610868
2891.7864669110645,0.005500006244739289,1140.5335877745667,2891.7864669110663,0.00024138019717107062,-0.0016836219884876803,0.001836382008145464
2891.7864669110645,0.005750006244739289,1167.9372167257468,2891.7864669110827,0.0002703871149679413,-0.0017421150706908098,0.001937888925942335
2891.7864669110645,0.006000006244739289,1194.933135586174,2891.7864669110445,0.00029883978285062977,-0.0018011624028081213,0.0020388415938250234
2891.7864669110645,0.006250006244739289,1214.6643951734352,2891.7864668945313,0.00033091846740444835,-0.0018565837182543026,0.002143420278378842
2891.7864669110645,0.00650000624473929,1223.531524429541,2891.7864669110745,0.00036894577863424234,-0.0019060564070245089,0.0022539475896086363
2891.7864669110645,0.00675000624473929,1231.7398075566196,2891.7864669110086,0.0004079599810634548,-0.0019545422045952965,0.0023654617920378486
2891.7864669110645,0.00700000624473929,1239.553251006061,2891.7864669110713,0.0004472300390740656,-0.002002772146584686,0.0024772318500484595
2891.7864669110645,0.00725000624473929,1247.1790275612777,2891.786466911063,0.0004861211607254057,-0.002051381024933346,0.0025886229716997997
2891.7864669110645,0.0075000062447392905,1253.213940774234,2891.786466909512,0.0005223884041831155,-0.0021026137814756356,0.00269739021515751
2891.7864669110645,0.007750006244739291,1258.5767214000728,2891.786466911045,0.00055747250283689,-0.0021550296828218617,0.0028049743138112843
2891.7864669110645,0.00800000624473929,1263.7561816160437,2891.786466911027,0.0005921452889056176,-0.002207856896753134,0.0029121470998800117
2891.7864669110645,0.00825000624473929,1266.9407017569906,2891.7864669110486,0.0006230396897520758,-0.0022644624959066756,0.00301554150072647
2891.7864669110645,0.00850000624473929,1269.7108186625173,2891.7864669109977,0.0006545242445862883,-0.002320477941072463,0.0031195260555606824
2891.7864669110645,0.00875000624473929,1272.2995370692,2891.7864669110677,0.000685610546841027,-0.0023768916388177247,0.003223112357815421
2891.7864669110645,0.009000006244739291,1273.1358262347967,2891.786466893195,0.000712451810809515,-0.002437550374849237,0.0033224536217839095
