P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
3873.9950065465378,0.0040000028096252955,1192.9733549422717,3873.9950065465564,9.532830220822766e-05,-0.0013046726811606257,0.0012033290804744344
3873.9950065465378,0.004250002809625296,1225.4408652884842,3873.995006546506,0.00012839111317221682,-0.0013591098701966366,0.0013056418914384237
3873.9950065465378,0.004500002809625296,1257.4789417544355,3873.995006546554,0.0001610527981394488,-0.0014139481852294047,0.0014075535764056556
3873.9950065465378,0.004750002809625296,1288.9242483720147,3873.9950065465414,0.00019357624340645606,-0.0014689247399623975,0.001509327021672663
3873.9950065465378,0.005000002809625296,1319.272370977658,3873.9950065465355,0.00022691964836829586,-0.0015230813350005578,0.0016119204266345027
3873.9950065465378,0.005250002809625297,1349.199229294564,3873.995006546532,0.00025982435302072243,-0.0015776766303481314,0.0017140751312869295
3873.9950065465378,0.005500002809625297,1378.6908108332716,3873.9950065465264,0.00029227390661173573,-0.001632727076757118,0.0018157746848779428
3873.9950065465378,0.005750002809625297,1407.7319859016616,3873.995006546542,0.0003242418316928462,-0.0016882591516760076,0.0019169926099590533
3873.9950065465378,0.006000002809625297,1436.0332340493128,3873.9950065465123,0.0003564864382728236,-0.0017435145450960304,0.002018487216539031
3873.9950065465378,0.0062500028096252975,1460.339880985818,3873.9950065465437,0.0003904126097425961,-0.0017970883736262578,0.0021216633880088032
3873.9950065465378,0.006500002809625298,1470.7993256026105,3873.99500654653,0.00043039634167332125,-0.0018446046416955328,0.0022308971199395287
3873.9950065465378,0.006750002809625298,1481.0092299413818,3873.9950065465227,0.0004700150835045604,-0.001892485899864294,0.0023397658617707678
3873.9950065465378,0.007000002809625298,1490.961737623932,3873.9950065465187,0.0005092558656581885,-0.0019407451177106657,0.002448256643924396
3873.9950065465378,0.007250002809625298,1500.5903743189656,3873.99500654653,0.000548271311578382,-0.0019892296717904726,0.0025565220898445895
3873.9950065465378,0.007500002809625299,1509.3444773797592,3873.9950065465478,0.0005886677000016354,-0.002036333283367219,0.002666168478267843
3873.9950065465378,0.007750002809625299,1516.9686510264999,3873.9950065461917,0.0006274528686768497,-0.0020850481146920045,0.002774203646943057
3873.9950065465378,0.008000002809625298,1522.7165868764484,3873.995006546566,0.0006635934533554579,-0.0021364075300133963,0.002879594231621665
3873.9950065465378,0.008250002809625298,1528.2266210773369,3873.9950065465123,0.0006992837328846755,-0.0021882172504841787,0.002984534511150883
3873.9950065465378,0.008500002809625299,1532.5096100457718,3873.9950065459034,0.0007330322444818961,-0.002241968738886958,0.0030875330227481037
3873.9950065465378,0.008750002809625299,1534.9260961864893,3873.9950065465414,0.0007638447323057145,-0.00229865625106314,0.003187595510571922
